timestamp,air_t_avg_since_last,ground_t_avg_since_last,humidity_avg_since_last,air_t_current,ground_t_current,humidity_current,soil_moisture_current,soil_moisture_corrected,soil_moisture_rolling_avg,ground_t_rolling_avg,avg_error_since_last,waterings_today,waterings_remaining,minutes_until_next_allowed,pulse_seconds,pump_on,sensor_errors
2026-04-19 09:28:25,0.0,18.0,0.0,0.0,16.62,0.0,54.29,52.92,53.0,16.62,2.34,0,5,0.0,0.0,0,1
2026-04-19 09:28:36,0.0,18.0,0.0,0.0,16.62,0.0,54.18,52.81,53.0,16.62,2.34,0,5,0.0,0.0,0,1
2026-04-19 09:28:48,0.0,18.0,0.0,0.0,16.62,0.0,54.18,52.81,52.96,16.62,2.34,0,5,0.0,0.0,0,1
2026-04-19 09:29:00,0.0,18.0,0.0,0.0,16.62,0.0,54.51,53.13,52.98,16.62,2.34,0,5,0.0,0.0,0,1
2026-04-19 09:29:12,0.0,18.0,0.0,0.0,16.62,0.0,54.94,53.54,53.0,16.62,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:29:24,0.0,18.0,0.0,0.0,16.62,0.0,54.83,53.44,53.06,16.62,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:29:36,0.0,18.0,0.0,0.0,16.62,0.0,54.72,53.33,53.1,16.62,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:29:48,0.0,18.0,0.0,0.0,16.69,0.0,54.61,53.23,53.11,16.62,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:00,0.0,18.0,0.0,0.0,16.69,0.0,54.18,52.81,53.09,16.63,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:11,0.0,18.0,0.0,0.0,16.62,0.0,54.29,52.91,53.07,16.63,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:23,0.0,18.0,0.0,0.0,16.69,0.0,54.18,52.8,53.06,16.64,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:35,0.0,18.0,0.0,0.0,16.69,0.0,54.29,52.9,53.07,16.65,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:47,0.0,18.0,0.0,0.0,16.69,0.0,54.18,52.79,53.07,16.66,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:30:59,0.0,18.0,0.0,0.0,16.69,0.0,54.4,52.99,53.05,16.66,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:31:11,0.0,18.0,0.0,0.0,16.69,0.0,54.29,52.88,52.98,16.67,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:31:23,0.0,18.0,0.0,0.0,16.69,0.0,54.29,52.87,52.92,16.68,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:31:34,0.0,18.0,0.0,0.0,16.69,0.0,54.51,53.07,52.9,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:31:46,0.0,18.0,0.0,0.0,16.69,0.0,54.29,52.86,52.88,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:31:58,0.0,18.0,0.0,0.0,16.69,0.0,54.29,52.86,52.88,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:32:10,0.0,18.0,0.0,0.0,16.69,0.0,53.54,52.13,52.87,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:32:22,0.0,17.99,0.0,0.0,16.69,0.0,54.08,52.66,52.85,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:32:34,0.0,17.99,0.0,0.0,16.69,0.0,54.18,52.76,52.83,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:32:46,0.0,17.99,0.0,0.0,16.75,0.0,54.18,52.76,52.83,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:32:58,0.0,17.99,0.0,0.0,16.69,0.0,54.29,52.86,52.81,16.69,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:33:10,0.0,17.99,0.0,0.0,16.75,0.0,54.29,52.86,52.81,16.7,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:33:21,0.0,17.99,0.0,0.0,16.75,0.0,54.61,53.16,52.84,16.7,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:33:33,0.0,17.99,0.0,0.0,16.69,0.0,55.04,53.58,52.85,16.7,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:33:45,0.0,17.99,0.0,0.0,16.75,0.0,54.29,52.85,52.85,16.71,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:33:57,0.0,17.99,0.0,0.0,16.75,0.0,54.51,53.05,52.87,16.72,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:34:09,0.0,17.99,0.0,0.0,16.75,0.0,54.51,53.04,52.92,16.73,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:34:21,0.0,17.99,0.0,0.0,16.75,0.0,54.18,52.72,52.92,16.73,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:34:33,0.0,17.99,0.0,0.0,16.75,0.0,54.4,52.92,52.94,16.74,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:34:44,0.0,17.99,0.0,0.0,16.75,0.0,54.94,53.45,53.02,16.74,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:34:56,0.0,17.99,0.0,0.0,16.75,0.0,54.4,52.92,53.03,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:35:08,0.0,17.99,0.0,0.0,16.75,0.0,54.4,52.92,53.04,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:35:20,0.0,17.99,0.0,0.0,16.75,0.0,54.08,52.6,52.98,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:35:32,0.0,17.99,0.0,0.0,16.75,0.0,54.51,53.02,52.93,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:35:44,0.0,17.99,0.0,0.0,16.81,0.0,54.4,52.92,52.94,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:35:56,0.0,17.99,0.0,0.0,16.75,0.0,54.29,52.81,52.91,16.75,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:36:08,0.0,17.99,0.0,0.0,16.81,0.0,54.18,52.7,52.87,16.76,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:36:19,0.0,17.99,0.0,0.0,16.81,0.0,54.4,52.9,52.89,16.77,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:36:31,0.0,17.99,0.0,0.0,16.81,0.0,54.83,53.32,52.94,16.77,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:36:43,0.0,17.99,0.0,0.0,16.81,0.0,54.51,53.0,52.9,16.78,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:36:55,0.0,17.99,0.0,0.0,16.75,0.0,54.29,52.79,52.88,16.78,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:37:07,0.0,17.99,0.0,0.0,16.81,0.0,54.72,53.2,52.92,16.79,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:37:19,0.0,17.99,0.0,0.0,16.81,0.0,54.4,52.88,52.94,16.8,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:37:31,0.0,17.99,0.0,0.0,16.81,0.0,54.29,52.77,52.91,16.8,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:37:43,0.0,17.99,0.0,0.0,16.81,0.0,54.83,53.29,52.95,16.8,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:37:54,0.0,17.99,0.0,0.0,16.81,0.0,54.29,52.76,52.95,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:38:06,0.0,17.99,0.0,0.0,16.81,0.0,54.4,52.87,52.96,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:38:18,0.0,17.99,0.0,0.0,16.81,0.0,54.4,52.87,52.96,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:38:30,0.0,17.99,0.0,0.0,16.81,0.0,54.51,52.97,52.92,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:38:42,0.0,17.98,0.0,0.0,16.81,0.0,54.51,52.97,52.91,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:38:54,0.0,17.98,0.0,0.0,16.81,0.0,54.29,52.76,52.91,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:39:06,0.0,17.98,0.0,0.0,16.81,0.0,54.29,52.76,52.86,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:39:18,0.0,17.98,0.0,0.0,16.81,0.0,54.29,52.76,52.84,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:39:29,0.0,17.98,0.0,0.0,16.81,0.0,54.4,52.87,52.85,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:39:41,0.0,17.98,0.0,0.0,16.81,0.0,54.29,52.76,52.83,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:39:53,0.0,17.98,0.0,0.0,16.81,0.0,54.72,53.18,52.85,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:40:05,0.0,17.98,0.0,0.0,16.88,0.0,54.51,52.97,52.87,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:40:17,0.0,17.98,0.0,0.0,16.81,0.0,54.4,52.87,52.87,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:40:29,0.0,17.98,0.0,0.0,16.81,0.0,54.29,52.76,52.84,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:40:41,0.0,17.98,0.0,0.0,16.81,0.0,54.4,52.87,52.83,16.81,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:40:53,0.0,17.98,0.0,0.0,16.88,0.0,54.51,52.96,52.85,16.82,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:41:04,0.0,17.98,0.0,0.0,16.88,0.0,54.94,53.37,52.9,16.83,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:41:16,0.0,17.98,0.0,0.0,16.88,0.0,54.29,52.74,52.9,16.84,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:41:28,0.0,17.98,0.0,0.0,16.88,0.0,54.51,52.94,52.91,16.84,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:41:40,0.0,17.98,0.0,0.0,16.81,0.0,54.51,52.94,52.94,16.84,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:41:52,0.0,17.98,0.0,0.0,16.88,0.0,55.15,53.56,52.96,16.85,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:42:04,0.0,17.98,0.0,0.0,16.88,0.0,54.4,52.83,52.94,16.85,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:42:16,0.0,17.98,0.0,0.0,16.88,0.0,55.04,53.45,53.02,16.86,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:42:27,0.0,17.98,0.0,0.0,16.88,0.0,54.18,52.61,53.02,16.87,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:42:39,0.0,17.98,0.0,0.0,16.88,0.0,54.61,53.02,53.03,16.88,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:42:51,0.0,17.98,0.0,0.0,16.88,0.0,54.29,52.71,53.0,16.88,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:43:03,0.0,17.98,0.0,0.0,16.88,0.0,54.29,52.71,52.92,16.88,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:43:15,0.0,17.98,0.0,0.0,16.88,0.0,54.29,52.71,52.92,16.88,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:43:27,0.0,17.98,0.0,0.0,16.88,0.0,54.61,53.02,52.93,16.88,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:43:39,0.0,17.98,0.0,0.0,16.88,0.0,40.99,39.79,52.88,16.88,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:43:51,0.0,17.98,0.0,0.0,16.94,0.0,54.51,52.92,52.82,16.88,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:44:02,0.0,17.98,0.0,0.0,16.88,0.0,54.29,52.71,52.8,16.88,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:44:14,0.0,17.98,0.0,0.0,16.94,0.0,55.15,53.54,52.8,16.88,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:44:26,0.0,17.98,0.0,0.0,16.94,0.0,54.4,52.8,52.83,16.89,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:44:38,0.0,17.98,0.0,0.0,16.94,0.0,54.94,53.32,52.86,16.9,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:44:50,0.0,17.98,0.0,0.0,16.94,0.0,54.4,52.79,52.87,16.91,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:45:02,0.0,17.98,0.0,0.0,16.94,0.0,54.29,52.68,52.87,16.91,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:45:14,0.0,17.98,0.0,0.0,16.94,0.0,54.94,53.3,52.94,16.92,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:45:26,0.0,17.98,0.0,0.0,16.94,0.0,54.29,52.67,52.9,16.93,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:45:37,0.0,17.97,0.0,0.0,16.94,0.0,54.83,53.18,52.96,16.94,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:45:49,0.0,17.97,0.0,0.0,16.94,0.0,54.51,52.87,52.96,16.94,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:46:01,0.0,17.97,0.0,0.0,16.94,0.0,54.29,52.66,52.95,16.94,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:46:13,0.0,17.97,0.0,0.0,16.94,0.0,54.4,52.76,52.88,16.94,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:46:25,0.0,17.97,0.0,0.0,16.94,0.0,54.4,52.76,52.88,16.94,2.35,0,5,0.0,0.0,0,1
2026-04-19 09:46:37,0.0,17.97,0.0,0.0,16.94,0.0,54.61,52.97,52.83,16.94,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:46:49,0.0,17.97,0.0,0.0,16.94,0.0,54.51,52.87,52.84,16.94,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:47:01,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.76,52.86,16.94,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:47:12,0.0,17.97,0.0,0.0,16.94,0.0,54.94,53.28,52.86,16.94,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:47:24,0.0,17.97,0.0,0.0,16.94,0.0,54.4,52.76,52.87,16.94,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:47:36,0.0,17.97,0.0,0.0,17.0,0.0,54.29,52.65,52.8,16.95,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:47:48,0.0,17.97,0.0,0.0,16.94,0.0,54.94,53.28,52.85,16.95,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:00,0.0,17.97,0.0,0.0,17.0,0.0,54.51,52.85,52.88,16.95,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:12,0.0,17.97,0.0,0.0,16.94,0.0,54.4,52.75,52.88,16.95,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:24,0.0,17.97,0.0,0.0,17.0,0.0,54.61,52.95,52.9,16.96,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:36,0.0,17.97,0.0,0.0,17.0,0.0,54.18,52.53,52.86,16.97,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:47,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.73,52.84,16.98,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:48:59,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.73,52.84,16.98,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:49:11,0.0,17.97,0.0,0.0,17.0,0.0,54.18,52.52,52.75,16.98,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:49:23,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.72,52.74,16.99,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:49:35,0.0,17.97,0.0,0.0,17.0,0.0,54.72,53.03,52.79,16.99,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:49:47,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.75,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:49:59,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.73,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:50:10,0.0,17.97,0.0,0.0,17.0,0.0,55.15,53.44,52.76,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:50:22,0.0,17.97,0.0,0.0,17.0,0.0,54.51,52.82,52.75,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:50:34,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.77,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:50:46,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.77,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:50:58,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.77,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:51:10,0.0,17.97,0.0,0.0,17.0,0.0,54.83,53.13,52.82,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:51:22,0.0,17.97,0.0,0.0,17.0,0.0,54.51,52.82,52.83,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:51:34,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.79,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:51:45,0.0,17.97,0.0,0.0,17.0,0.0,54.4,52.71,52.79,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:51:57,0.0,17.97,0.0,0.0,17.0,0.0,54.61,52.92,52.82,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:52:09,0.0,17.97,0.0,0.0,17.0,0.0,55.04,53.34,52.82,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:52:21,0.0,17.97,0.0,0.0,17.0,0.0,54.61,52.92,52.83,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:52:33,0.0,17.97,0.0,0.0,17.0,0.0,55.04,53.34,52.91,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:52:45,0.0,17.97,0.0,0.0,17.0,0.0,54.51,52.82,52.92,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:52:57,0.0,17.97,0.0,0.0,17.0,0.0,54.29,52.61,52.92,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:53:09,0.0,17.97,0.0,0.0,17.06,0.0,55.04,53.34,52.95,17.0,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:53:20,0.0,17.97,0.0,0.0,17.06,0.0,54.51,52.81,52.95,17.01,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:53:32,0.0,17.97,0.0,0.0,17.0,0.0,54.61,52.91,52.97,17.01,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:53:44,0.0,17.96,0.0,0.0,17.06,0.0,54.61,52.91,53.0,17.02,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:53:56,0.0,17.96,0.0,0.0,17.06,0.0,55.04,53.32,53.04,17.02,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:54:08,0.0,17.96,0.0,0.0,17.06,0.0,54.4,52.69,52.96,17.03,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:54:20,0.0,17.96,0.0,0.0,17.06,0.0,54.51,52.78,52.95,17.04,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:54:32,0.0,17.96,0.0,0.0,17.06,0.0,54.51,52.78,52.88,17.05,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:54:44,0.0,17.96,0.0,0.0,17.06,0.0,54.4,52.67,52.86,17.05,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:54:55,0.0,17.96,0.0,0.0,17.06,0.0,54.51,52.77,52.87,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:55:07,0.0,17.96,0.0,0.0,17.06,0.0,55.47,53.7,52.87,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:55:19,0.0,17.96,0.0,0.0,17.06,0.0,54.72,52.97,52.89,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:55:31,0.0,17.96,0.0,0.0,17.06,0.0,54.83,53.08,52.91,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:55:43,0.0,17.96,0.0,0.0,17.06,0.0,54.4,52.66,52.88,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:55:55,0.0,17.96,0.0,0.0,17.06,0.0,54.51,52.77,52.81,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:56:07,0.0,17.96,0.0,0.0,17.06,0.0,55.15,53.39,52.9,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:56:19,0.0,17.96,0.0,0.0,17.06,0.0,54.61,52.87,52.91,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:56:30,0.0,17.96,0.0,0.0,17.12,0.0,54.51,52.77,52.91,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:56:42,0.0,17.96,0.0,0.0,17.06,0.0,54.4,52.66,52.91,17.06,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:56:54,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.86,52.92,17.07,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:57:06,0.0,17.96,0.0,0.0,17.12,0.0,54.4,52.65,52.83,17.08,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:57:18,0.0,17.96,0.0,0.0,17.06,0.0,54.29,52.54,52.79,17.08,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:57:30,0.0,17.96,0.0,0.0,17.12,0.0,54.4,52.64,52.73,17.09,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:57:42,0.0,17.96,0.0,0.0,17.12,0.0,55.04,53.26,52.81,17.09,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:57:54,0.0,17.96,0.0,0.0,17.06,0.0,54.61,52.84,52.82,17.09,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:58:05,0.0,17.96,0.0,0.0,17.12,0.0,54.83,53.04,52.79,17.1,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:58:17,0.0,17.96,0.0,0.0,17.12,0.0,54.83,53.04,52.81,17.11,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:58:29,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.83,52.82,17.11,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:58:41,0.0,17.96,0.0,0.0,17.12,0.0,54.4,52.62,52.82,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:58:53,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.82,52.81,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:59:05,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.82,52.83,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:59:17,0.0,17.96,0.0,0.0,17.12,0.0,54.51,52.71,52.85,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:59:28,0.0,17.96,0.0,0.0,17.12,0.0,54.08,52.3,52.84,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:59:40,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.82,52.81,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 09:59:52,0.0,17.96,0.0,0.0,17.12,0.0,54.4,52.61,52.78,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:00:04,0.0,17.96,0.0,0.0,17.12,0.0,54.94,53.13,52.78,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:00:16,0.0,17.96,0.0,0.0,17.12,0.0,54.72,52.92,52.77,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:00:28,0.0,17.96,0.0,0.0,17.12,0.0,54.51,52.71,52.76,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:00:40,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.82,52.78,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:00:52,0.0,17.96,0.0,0.0,17.12,0.0,54.61,52.82,52.78,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:01:03,0.0,17.96,0.0,0.0,17.12,0.0,54.51,52.71,52.77,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:01:15,0.0,17.96,0.0,0.0,17.12,0.0,54.94,53.13,52.82,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:01:27,0.0,17.96,0.0,0.0,17.12,0.0,54.72,52.92,52.86,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:01:39,0.0,17.96,0.0,0.0,17.12,0.0,54.83,53.03,52.88,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:01:51,0.0,17.96,0.0,0.0,17.19,0.0,54.51,52.71,52.88,17.12,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:02:03,0.0,17.96,0.0,0.0,17.19,0.0,54.4,52.6,52.83,17.13,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:02:15,0.0,17.96,0.0,0.0,17.12,0.0,54.51,52.71,52.8,17.13,2.36,0,5,0.0,0.0,0,1
2026-04-19 10:02:27,0.0,17.96,0.0,0.0,17.19,0.0,54.72,52.91,52.83,17.14,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:02:38,0.0,17.96,0.0,0.0,17.19,0.0,54.61,52.8,52.83,17.15,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:02:50,0.0,17.96,0.0,0.0,17.12,0.0,54.29,52.49,52.8,17.15,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:03:02,0.0,17.95,0.0,0.0,17.19,0.0,54.51,52.69,52.8,17.16,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:03:14,0.0,17.95,0.0,0.0,17.19,0.0,54.94,53.1,52.8,17.16,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:03:26,0.0,17.95,0.0,0.0,17.12,0.0,54.51,52.68,52.77,17.16,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:03:38,0.0,17.95,0.0,0.0,17.19,0.0,54.72,52.88,52.75,17.17,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:03:50,0.0,17.95,0.0,0.0,17.19,0.0,54.61,52.78,52.76,17.17,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:04:02,0.0,17.95,0.0,0.0,17.19,0.0,55.15,53.3,52.82,17.17,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:04:13,0.0,17.95,0.0,0.0,17.19,0.0,54.94,53.08,52.87,17.18,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:04:25,0.0,17.95,0.0,0.0,17.19,0.0,55.15,53.29,52.91,17.18,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:04:37,0.0,17.95,0.0,0.0,17.19,0.0,54.61,52.77,52.91,17.18,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:04:49,0.0,17.95,0.0,0.0,17.19,0.0,54.51,52.66,52.91,17.19,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:05:01,0.0,17.95,0.0,0.0,17.19,0.0,54.72,52.87,52.93,17.19,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:05:13,0.0,17.95,0.0,0.0,17.19,0.0,55.26,53.39,52.96,17.19,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:05:25,0.0,17.95,0.0,0.0,17.19,0.0,54.51,52.66,52.96,17.19,2.37,0,5,0.0,0.0,0,1
2026-04-19 10:05:37,0.0,17.95,0.0,0.0,17.19,0.0,54.72,52.87,52.95,17.19,2.37,0,5,0.0,0.0,0,1
